s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 1.3020000E+003, 2.3700072E+002, 9.7500002E-001, 4.4246684E-024, 1.7698674E-019, 2.1801840E-001
 1.3080000E+003, 2.3800072E+002, 9.7500002E-001, 5.1265108E-024, 2.0506044E-019, 2.1801840E-001
 1.3140000E+003, 2.3900072E+002, 9.7500002E-001, 5.9362659E-024, 2.3745065E-019, 2.1801841E-001
 1.3200000E+003, 2.4000072E+002, 9.7500002E-001, 6.8699971E-024, 2.7479989E-019, 2.1801841E-001
 1.3260000E+003, 2.4100072E+002, 9.7500002E-001, 7.9460807E-024, 3.1784325E-019, 2.1801841E-001
 1.3320000E+003, 2.4200072E+002, 9.7500002E-001, 9.1855264E-024, 3.6742109E-019, 2.1801841E-001
 1.3380000E+003, 2.4300072E+002, 9.7500002E-001, 1.0612341E-023, 4.2449368E-019, 2.1801841E-001
 1.3440000E+003, 2.4400072E+002, 9.7500002E-001, 1.2253943E-023, 4.9015776E-019, 2.1801840E-001
 1.3500000E+003, 2.4500072E+002, 9.7500002E-001, 1.4141627E-023, 5.6566514E-019, 2.1801841E-001
 1.3560000E+003, 2.4600072E+002, 9.7500002E-001, 1.6311099E-023, 6.5244398E-019, 2.1801837E-001
 1.3620000E+003, 2.4700072E+002, 9.7500002E-001, 1.8803068E-023, 7.5212271E-019, 2.1801840E-001
 1.3680000E+003, 2.4800072E+002, 9.7500002E-001, 2.1663929E-023, 8.6655720E-019, 2.1801841E-001
 1.3740000E+003, 2.4900072E+002, 9.7500002E-001, 2.4946530E-023, 9.9786127E-019, 2.1801841E-001
