s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 4.1400000E+002, 1.5800142E+002, 9.9871868E-001, 3.8882622E-010, 1.5553049E-005, 4.4665167E-001
 4.1700000E+002, 1.5900142E+002, 9.9871868E-001, 4.3965839E-010, 1.7586337E-005, 4.4665167E-001
 4.2000000E+002, 1.6000142E+002, 9.9871868E-001, 4.9685406E-010, 1.9874164E-005, 4.4665170E-001
 4.2300000E+002, 1.6100142E+002, 9.9871868E-001, 5.6117411E-010, 2.2446966E-005, 4.4665170E-001
 4.2600000E+002, 1.6200142E+002, 9.9871868E-001, 6.3346617E-010, 2.5338648E-005, 4.4665173E-001
 4.2900000E+002, 1.6300142E+002, 9.9871868E-001, 7.1467382E-010, 2.8586956E-005, 4.4665173E-001
 4.3200000E+002, 1.6400142E+002, 9.9871868E-001, 8.0584717E-010, 3.2233889E-005, 4.4665176E-001
 4.3500000E+002, 1.6500142E+002, 9.9871868E-001, 9.0815394E-010, 3.6326161E-005, 4.4665179E-001
 4.3800000E+002, 1.6600142E+002, 9.9871868E-001, 1.0228922E-009, 4.0915689E-005, 4.4665182E-001
 4.4100000E+002, 1.6700142E+002, 9.9871868E-001, 1.1515040E-009, 4.6060162E-005, 4.4665185E-001
 4.4400000E+002, 1.6800142E+002, 9.9871868E-001, 1.2955909E-009, 5.1823634E-005, 4.4665188E-001
 4.4700000E+002, 1.6900142E+002, 9.9871868E-001, 1.4569299E-009, 5.8277201E-005, 4.4665191E-001
 4.5000000E+002, 1.7000142E+002, 9.9871868E-001, 1.6374929E-009, 6.5499720E-005, 4.4665194E-001
 4.5300000E+002, 1.7100142E+002, 9.9871862E-001, 1.8394657E-009, 7.3578631E-005, 4.4665202E-001
 4.5600000E+002, 1.7200142E+002, 9.9871862E-001, 2.0652708E-009, 8.2610837E-005, 4.4665205E-001
 4.5900000E+002, 1.7300142E+002, 9.9871862E-001, 2.3175917E-009, 9.2703674E-005, 4.4665211E-001
 4.6200000E+002, 1.7400142E+002, 9.9871862E-001, 2.5993989E-009, 1.0397596E-004, 4.4665217E-001
 4.6500000E+002, 1.7500142E+002, 9.9871862E-001, 2.9139797E-009, 1.1655920E-004, 4.4665223E-001
 4.6800000E+002, 1.7600142E+002, 9.9871862E-001, 3.2649701E-009, 1.3059881E-004, 4.4665232E-001
 4.7100000E+002, 1.7700142E+002, 9.9871862E-001, 3.6563892E-009, 1.4625557E-004, 4.4665241E-001
 4.7400000E+002, 1.7800142E+002, 9.9871862E-001, 4.0926786E-009, 1.6370715E-004, 4.4665250E-001
 4.7700000E+002, 1.7900142E+002, 9.9871856E-001, 4.5787436E-009, 1.8314975E-004, 4.4665262E-001
 4.8000000E+002, 1.8000142E+002, 9.9871856E-001, 5.1199991E-009, 2.0479997E-004, 4.4665271E-001
 4.8300000E+002, 1.8100142E+002, 9.9871856E-001, 5.7224203E-009, 2.2889682E-004, 4.4665286E-001
 4.8600000E+002, 1.8200142E+002, 9.9871850E-001, 6.3925971E-009, 2.5570390E-004, 4.4665304E-001
 4.8900000E+002, 1.8300142E+002, 9.9871850E-001, 7.1377948E-009, 2.8551181E-004, 4.4665319E-001
 4.9200000E+002, 1.8400142E+002, 9.9871850E-001, 7.9660172E-009, 3.1864070E-004, 4.4665337E-001
 4.9500000E+002, 1.8500142E+002, 9.9871844E-001, 8.8860821E-009, 3.5544331E-004, 4.4665354E-001
 4.9800000E+002, 1.8600142E+002, 9.9871844E-001, 9.9076951E-009, 3.9630782E-004, 4.4665381E-001
 5.0100000E+002, 1.8700142E+002, 9.9871838E-001, 1.1041536E-008, 4.4166145E-004, 4.4665405E-001
 5.0400000E+002, 1.8800142E+002, 9.9871838E-001, 1.2299354E-008, 4.9197418E-004, 4.4665435E-001
 5.0700000E+002, 1.8900142E+002, 9.9871832E-001, 1.3694063E-008, 5.4776255E-004, 4.4665465E-001
 5.1000000E+002, 1.9000142E+002, 9.9871826E-001, 1.5239857E-008, 6.0959428E-004, 4.4665501E-001
 5.1300000E+002, 1.9100142E+002, 9.9871826E-001, 1.6952326E-008, 6.7809311E-004, 4.4665539E-001
 5.1600000E+002, 1.9200142E+002, 9.9871820E-001, 1.8848590E-008, 7.5394363E-004, 4.4665581E-001
 5.1900000E+002, 1.9300142E+002, 9.9871814E-001, 2.0947436E-008, 8.3789747E-004, 4.4665635E-001
 5.2200000E+002, 1.9400142E+002, 9.9871808E-001, 2.3269473E-008, 9.3077897E-004, 4.4665682E-001
 5.2500000E+002, 1.9500142E+002, 9.9871796E-001, 2.5837304E-008, 1.0334922E-003, 4.4665742E-001
 5.2800000E+002, 1.9600142E+002, 9.9871790E-001, 2.8675698E-008, 1.1470281E-003, 4.4665805E-001
 5.3100000E+002, 1.9700142E+002, 9.9871778E-001, 3.1811801E-008, 1.2724721E-003, 4.4665873E-001
 5.3400000E+002, 1.9800142E+002, 9.9871773E-001, 3.5275338E-008, 1.4110135E-003, 4.4665954E-001
 5.3700000E+002, 1.9900142E+002, 9.9871761E-001, 3.9098850E-008, 1.5639541E-003, 4.4666037E-001
 5.4000000E+002, 2.0000142E+002, 9.9871749E-001, 4.3317943E-008, 1.7327179E-003, 4.4666132E-001
 5.4300000E+002, 2.0100142E+002, 9.9871731E-001, 4.7971575E-008, 1.9188630E-003, 4.4666240E-001
 5.4600000E+002, 2.0200142E+002, 9.9871719E-001, 5.3102330E-008, 2.1240932E-003, 4.4666356E-001
 5.4900000E+002, 2.0300142E+002, 9.9871701E-001, 5.8756754E-008, 2.3502703E-003, 4.4666481E-001
 5.5200000E+002, 2.0400142E+002, 9.9871683E-001, 6.4985699E-008, 2.5994282E-003, 4.4666618E-001
 5.5500000E+002, 2.0500142E+002, 9.9871665E-001, 7.1844710E-008, 2.8737884E-003, 4.4666773E-001
 5.5800000E+002, 2.0600142E+002, 9.9871641E-001, 7.9394397E-008, 3.1757760E-003, 4.4666946E-001
 5.6100000E+002, 2.0700142E+002, 9.9871618E-001, 8.7700919E-008, 3.5080370E-003, 4.4667125E-001
 5.6400000E+002, 2.0800142E+002, 9.9871588E-001, 9.6836438E-008, 3.8734577E-003, 4.4667333E-001
 5.6700000E+002, 2.0900142E+002, 9.9871558E-001, 1.0687963E-007, 4.2751855E-003, 4.4667563E-001
 5.7000000E+002, 2.1000142E+002, 9.9871522E-001, 1.1791624E-007, 4.7166501E-003, 4.4667810E-001
 5.7300000E+002, 2.1100142E+002, 9.9871486E-001, 1.3003972E-007, 5.2015893E-003, 4.4668078E-001
 5.7600000E+002, 2.1200142E+002, 9.9871445E-001, 1.4335181E-007, 5.7340725E-003, 4.4668379E-001
 5.7900000E+002, 2.1300142E+002, 9.9871397E-001, 1.5796330E-007, 6.3185319E-003, 4.4668707E-001
 5.8200000E+002, 2.1400142E+002, 9.9871349E-001, 1.7399474E-007, 6.9597899E-003, 4.4669068E-001
 5.8500000E+002, 2.1500142E+002, 9.9871296E-001, 1.9157729E-007, 7.6630916E-003, 4.4669455E-001
 5.8800000E+002, 2.1600142E+002, 9.9871236E-001, 2.1085356E-007, 8.4341429E-003, 4.4669893E-001
 5.9100000E+002, 2.1700142E+002, 9.9871171E-001, 2.3197860E-007, 9.2791449E-003, 4.4670367E-001
