s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 8.0160000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6665081E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6665081E-004, 1.1013647E-006, 1.1013647E-006,-1.4278109E+000
 8.0400000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8704574E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8704574E-004, 1.1583364E-006, 1.1583364E-006,-1.4278109E+000
 8.0640000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0843205E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0843205E-004, 1.2178544E-006, 1.2178544E-006,-1.4278109E+000
 8.0880000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3084527E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3084527E-004, 1.2799986E-006, 1.2799986E-006,-1.4278109E+000
 8.1120000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5432107E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5432107E-004, 1.3448478E-006, 1.3448478E-006,-1.4278109E+000
 8.1360000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7889493E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7889493E-004, 1.4124799E-006, 1.4124799E-006,-1.4278109E+000
 8.1600000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0460210E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0460210E-004, 1.4829708E-006, 1.4829708E-006,-1.4278109E+000
 8.1840000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3147716E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3147716E-004, 1.5563942E-006, 1.5563942E-006,-1.4278109E+000
 8.2080000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5955391E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5955391E-004, 1.6328208E-006, 1.6328208E-006,-1.4278109E+000
 8.2320000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8886535E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8886535E-004, 1.7123177E-006, 1.7123177E-006,-1.4278109E+000
 8.2560000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1944314E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1944314E-004, 1.7949480E-006, 1.7949480E-006,-1.4278109E+000
 8.2800000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5131745E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5131745E-004, 1.8807694E-006, 1.8807694E-006,-1.4278109E+000
 8.3040000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8451639E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8451639E-004, 1.9698341E-006, 1.9698341E-006,-1.4278109E+000
 8.3280000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1906580E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1906580E-004, 2.0621870E-006, 2.0621870E-006,-1.4278109E+000
 8.3520000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5498910E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5498910E-004, 2.1578657E-006, 2.1578657E-006,-1.4278109E+000
 8.3760000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9230655E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9230655E-004, 2.2568985E-006, 2.2568985E-006,-1.4278109E+000
 8.4000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3103503E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3103503E-004, 2.3593039E-006, 2.3593039E-006,-1.4278109E+000
 8.4240000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7118723E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7118723E-004, 2.4650892E-006, 2.4650892E-006,-1.4278109E+000
 8.4480000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1277131E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1277131E-004, 2.5742491E-006, 2.5742491E-006,-1.4278109E+000
 8.4720000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5579063E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5579063E-004, 2.6867644E-006, 2.6867644E-006,-1.4278109E+000
 8.4960000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0002428E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0002428E-003, 2.8026007E-006, 2.8026007E-006,-1.4278109E+000
 8.5200000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0461195E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0461195E-003, 2.9217067E-006, 2.9217067E-006,-1.4278109E+000
 8.5440000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0934051E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0934051E-003, 3.0440126E-006, 3.0440126E-006,-1.4278109E+000
 8.5680000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1420763E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1420763E-003, 3.1694286E-006, 3.1694286E-006,-1.4278109E+000
 8.5920000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1921023E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1921023E-003, 3.2978433E-006, 3.2978433E-006,-1.4278109E+000
 8.6160000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2434429E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2434429E-003, 3.4291215E-006, 3.4291215E-006,-1.4278109E+000
 8.6400000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2960484E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2960484E-003, 3.5631029E-006, 3.5631029E-006,-1.4278109E+000
 8.6640000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3498587E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3498587E-003, 3.6996004E-006, 3.6996004E-006,-1.4278109E+000
 8.6880000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4048020E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4048020E-003, 3.8383976E-006, 3.8383976E-006,-1.4278109E+000
 8.7120000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4607956E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4607956E-003, 3.9792481E-006, 3.9792481E-006,-1.4278109E+000
 8.7360000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5177436E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5177436E-003, 4.1218726E-006, 4.1218726E-006,-1.4278109E+000
 8.7600000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5755370E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5755370E-003, 4.2659583E-006, 4.2659583E-006,-1.4278109E+000
 8.7840000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6340526E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6340526E-003, 4.4111567E-006, 4.4111567E-006,-1.4278109E+000
 8.8080000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6931523E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6931523E-003, 4.5570825E-006, 4.5570825E-006,-1.4278109E+000
 8.8320000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7526834E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7526834E-003, 4.7033121E-006, 4.7033121E-006,-1.4278109E+000
 8.8560000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8124771E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8124771E-003, 4.8493830E-006, 4.8493830E-006,-1.4278109E+000
 8.8800000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8723486E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8723486E-003, 4.9947926E-006, 4.9947926E-006,-1.4278109E+000
 8.9040000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9320964E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9320964E-003, 5.1389980E-006, 5.1389980E-006,-1.4278109E+000
 8.9280000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9915018E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9915018E-003, 5.2814156E-006, 5.2814156E-006,-1.4278109E+000
 8.9520000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0503303E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0503303E-003, 5.4214220E-006, 5.4214220E-006,-1.4278109E+000
 8.9760000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1083302E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1083302E-003, 5.5583543E-006, 5.5583543E-006,-1.4278109E+000
 9.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1652339E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1652339E-003, 5.6915114E-006, 5.6915114E-006,-1.4278109E+000
 9.0240000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2207571E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2207571E-003, 5.8201565E-006, 5.8201565E-006,-1.4278109E+000
 9.0480000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2746005E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2746005E-003, 5.9435191E-006, 5.9435191E-006,-1.4278109E+000
 9.0720000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3264511E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3264511E-003, 6.0607985E-006, 6.0607985E-006,-1.4278109E+000
 9.0960000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3759827E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3759827E-003, 6.1711678E-006, 6.1711678E-006,-1.4278109E+000
 9.1200000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4228581E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4228581E-003, 6.2737792E-006, 6.2737792E-006,-1.4278109E+000
 9.1440000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4667298E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4667298E-003, 6.3677690E-006, 6.3677690E-006,-1.4278109E+000
 9.1680000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5072429E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5072429E-003, 6.4522652E-006, 6.4522652E-006,-1.4278109E+000
 9.1920000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5440386E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5440386E-003, 6.5263941E-006, 6.5263941E-006,-1.4278109E+000
 9.2160000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5767557E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5767557E-003, 6.5892894E-006, 6.5892894E-006,-1.4278109E+000
 9.2400000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6050347E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6050347E-003, 6.6401016E-006, 6.6401016E-006,-1.4278109E+000
 9.2640000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6285207E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6285207E-003, 6.6780081E-006, 6.6780081E-006,-1.4278109E+000
 9.2880000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6468675E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6468675E-003, 6.7022242E-006, 6.7022242E-006,-1.4278109E+000
 9.3120000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6597434E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6597434E-003, 6.7120151E-006, 6.7120151E-006,-1.4278109E+000
 9.3360000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6668340E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6668340E-003, 6.7067085E-006, 6.7067085E-006,-1.4278109E+000
 9.3600000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6678488E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6678488E-003, 6.6857072E-006, 6.6857072E-006,-1.4278109E+000
 9.3840000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6625246E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6625246E-003, 6.6485024E-006, 6.6485024E-006,-1.4278109E+000
 9.4080000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6506321E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6506321E-003, 6.5946873E-006, 6.5946873E-006,-1.4278109E+000
 9.4320000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6319818E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6319818E-003, 6.5239697E-006, 6.5239697E-006,-1.4278109E+000
 9.4560000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6064290E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6064290E-003, 6.4361849E-006, 6.4361849E-006,-1.4278109E+000
 9.4800000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5738795E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5738795E-003, 6.3313075E-006, 6.3313075E-006,-1.4278109E+000
 9.5040000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5342939E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5342939E-003, 6.2094622E-006, 6.2094622E-006,-1.4278109E+000
 9.5280000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4876937E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4876937E-003, 6.0709328E-006, 6.0709328E-006,-1.4278109E+000
 9.5520000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4341660E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4341660E-003, 5.9161698E-006, 5.9161698E-006,-1.4278109E+000
 9.5760000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3738662E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3738662E-003, 5.7457952E-006, 5.7457952E-006,-1.4278109E+000
 9.6000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3070220E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3070220E-003, 5.5606052E-006, 5.5606052E-006,-1.4278109E+000
 9.6240000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2339341E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2339341E-003, 5.3615697E-006, 5.3615697E-006,-1.4278109E+000
 9.6480000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1549778E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1549778E-003, 5.1498284E-006, 5.1498284E-006,-1.4278109E+000
 9.6720000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0706031E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0706031E-003, 4.9266836E-006, 4.9266836E-006,-1.4278109E+000
 9.6960000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9813310E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9813310E-003, 4.6935890E-006, 4.6935890E-006,-1.4278109E+000
 9.7200000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8877510E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8877510E-003, 4.4521354E-006, 4.4521354E-006,-1.4278109E+000
 9.7440000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7905148E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7905148E-003, 4.2040316E-006, 4.2040316E-006,-1.4278109E+000
 9.7680000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6903289E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6903289E-003, 3.9510829E-006, 3.9510829E-006,-1.4278109E+000
 9.7920000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5879470E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5879470E-003, 3.6951650E-006, 3.6951650E-006,-1.4278109E+000
 9.8160000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4841575E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4841575E-003, 3.4381960E-006, 3.4381960E-006,-1.4278109E+000
 9.8400000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3797725E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3797725E-003, 3.1821058E-006, 3.1821058E-006,-1.4278109E+000
 9.8640000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2756133E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2756133E-003, 2.9288034E-006, 2.9288034E-006,-1.4278109E+000
 9.8880000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1724965E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1724965E-003, 2.6801438E-006, 2.6801438E-006,-1.4278109E+000
 9.9120000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0712191E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0712191E-003, 2.4378951E-006, 2.4378951E-006,-1.4278109E+000
 9.9360000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7254256E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7254256E-004, 2.2037060E-006, 2.2037060E-006,-1.4278109E+000
 9.9600000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7717858E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7717858E-004, 1.9790763E-006, 1.9790763E-006,-1.4278109E+000
 9.9840000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8577445E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8577445E-004, 1.7653295E-006, 1.7653295E-006,-1.4278109E+000
 1.0008000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9890080E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9890080E-004, 1.5635906E-006, 1.5635906E-006,-1.4278109E+000
 1.0032000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1704103E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1704103E-004, 1.3747674E-006, 1.3747674E-006,-1.4278109E+000
 1.0056000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4058262E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4058262E-004, 1.1995392E-006, 1.1995392E-006,-1.4278109E+000
 1.0080000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6981163E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6981163E-004, 1.0383500E-006, 1.0383500E-006,-1.4278109E+000
 1.0104000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0490989E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0490989E-004, 8.9140889E-007, 8.9140889E-007,-1.4278109E+000
 1.0128000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4595551E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4595551E-004, 7.5869717E-007, 7.5869717E-007,-1.4278109E+000
 1.0152000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9292647E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9292647E-004, 6.3998096E-007, 6.3998096E-007,-1.4278109E+000
 1.0176000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4570683E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4570683E-004, 5.3482990E-007, 5.3482990E-007,-1.4278109E+000
 1.0200000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0409584E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0409584E-004, 4.4264060E-007, 4.4264060E-007,-1.4278109E+000
 1.0224000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6781911E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6781911E-004, 3.6266395E-007, 3.6266395E-007,-1.4278109E+000
 1.0248000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3654154E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3654154E-004, 2.9403513E-007, 2.9403513E-007,-1.4278109E+000
 1.0272000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0988125E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0988125E-004, 2.3580507E-007, 2.3580507E-007,-1.4278109E+000
 1.0296000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7423893E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7423893E-005, 1.8697198E-007, 1.8697198E-007,-1.4278109E+000
 1.0320000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8736854E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8736854E-005, 1.4651176E-007, 1.4651176E-007,-1.4278109E+000
 1.0344000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3382600E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3382600E-005, 1.1340616E-007, 1.1340616E-007,-1.4278109E+000
