s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 3.1200000E+002, 1.2400142E+002, 9.8750001E-001, 4.1202095E-014, 2.8397210E-038, 4.4163090E-001
 3.1500000E+002, 1.2500142E+002, 9.8750001E-001, 4.9083865E-015, 3.8732859E-038, 4.4163087E-001
 3.1800000E+002, 1.2600142E+002, 9.8750001E-001, 4.9097487E-016, 5.2748237E-038, 4.4163087E-001
 3.2100000E+002, 1.2700142E+002, 9.8750001E-001, 4.0708784E-017, 7.1724246E-038, 4.4163087E-001
 3.2400000E+002, 1.2800142E+002, 9.8750001E-001, 2.7596081E-018, 9.7377497E-038, 4.4163087E-001
 3.2700000E+002, 1.2900142E+002, 9.8750001E-001, 1.5071248E-019, 1.3200514E-037, 4.4163087E-001
 3.3000000E+002, 1.3000142E+002, 9.8750001E-001, 6.5278339E-021, 1.7867655E-037, 4.4163087E-001
 3.3300000E+002, 1.3100142E+002, 9.8750001E-001, 2.2050485E-022, 2.4148695E-037, 4.4163087E-001
 3.3600000E+002, 1.3200142E+002, 9.8750001E-001, 5.7057536E-024, 3.2589218E-037, 4.4163087E-001
 3.3900000E+002, 1.3300142E+002, 9.8750001E-001, 1.1095432E-025, 4.3915026E-037, 4.4163087E-001
 3.4200000E+002, 1.3400142E+002, 9.8750001E-001, 1.5887023E-027, 5.9090281E-037, 4.4163087E-001
 3.4500000E+002, 1.3500142E+002, 9.8750001E-001, 1.6388638E-029, 7.9393930E-037, 4.4163087E-001
 3.4800000E+002, 1.3600142E+002, 9.8750001E-001, 1.1899983E-031, 1.0652009E-036, 4.4163087E-001
 3.5100000E+002, 1.3700142E+002, 9.8750001E-001, 5.9330722E-034, 1.4270964E-036, 4.4163087E-001
 3.5400000E+002, 1.3800142E+002, 9.8750001E-001, 1.9781630E-036, 1.9092255E-036, 4.4163087E-001
 3.5700000E+002, 1.3900142E+002, 9.8750001E-001, 0.0000000E+000, 2.5506317E-036, 4.4163087E-001
 3.6000000E+002, 1.4000142E+002, 9.8750001E-001, 0.0000000E+000, 3.4027444E-036, 4.4163087E-001
 3.6300000E+002, 1.4100142E+002, 9.8750001E-001, 0.0000000E+000, 4.5332160E-036, 4.4163087E-001
 3.6600000E+002, 1.4200142E+002, 9.8750001E-001, 0.0000000E+000, 6.0309167E-036, 4.4163087E-001
 3.6900000E+002, 1.4300142E+002, 9.8750001E-001, 0.0000000E+000, 8.0124325E-036, 4.4163087E-001
 3.7200000E+002, 1.4400142E+002, 9.8750001E-001, 0.0000000E+000, 1.0630505E-035, 4.4163084E-001
 3.7500000E+002, 1.4500142E+002, 9.8750001E-001, 0.0000000E+000, 1.4084976E-035, 4.4163087E-001
 3.7800000E+002, 1.4600142E+002, 9.8750001E-001, 0.0000000E+000, 1.8636968E-035, 4.4163087E-001
 3.8100000E+002, 1.4700142E+002, 9.8750001E-001, 0.0000000E+000, 2.4627224E-035, 4.4163087E-001
 3.8400000E+002, 1.4800142E+002, 9.8750001E-001, 0.0000000E+000, 3.2499810E-035, 4.4163087E-001
 3.8700000E+002, 1.4900142E+002, 9.8750001E-001, 0.0000000E+000, 4.2832704E-035, 4.4163087E-001
 3.9000000E+002, 1.5000142E+002, 9.8750001E-001, 0.0000000E+000, 5.6377197E-035, 4.4163087E-001
