s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 5.9700000E+003, 2.1900014E+002, 9.7250003E-001, 1.3159603E-033, 5.2638416E-029, 4.3491796E-002
 6.0000000E+003, 2.2000014E+002, 9.7250003E-001, 1.6116902E-033, 6.4467610E-029, 4.3491814E-002
 6.0300000E+003, 2.2100014E+002, 9.7250003E-001, 1.9722593E-033, 7.8890376E-029, 4.3491788E-002
 6.0600000E+003, 2.2200014E+002, 9.7250003E-001, 2.4115279E-033, 9.6461122E-029, 4.3491811E-002
 6.0900000E+003, 2.2300014E+002, 9.7250003E-001, 2.9462429E-033, 1.1784972E-028, 4.3491814E-002
 6.1200000E+003, 2.2400014E+002, 9.7250003E-001, 3.5966230E-033, 1.4386492E-028, 4.3491811E-002
 6.1500000E+003, 2.2500014E+002, 9.7250003E-001, 4.3870588E-033, 1.7548236E-028, 4.3491818E-002
 6.1800000E+003, 2.2600014E+002, 9.7250003E-001, 5.3469524E-033, 2.1387811E-028, 4.3491811E-002
 6.2100000E+003, 2.2700014E+002, 9.7250003E-001, 6.5117171E-033, 2.6046871E-028, 4.3491799E-002
 6.2400000E+003, 2.2800014E+002, 9.7250003E-001, 7.9239773E-033, 3.1695910E-028, 4.3491837E-002
 6.2700000E+003, 2.2900014E+002, 9.7250003E-001, 9.6349916E-033, 3.8539967E-028, 4.3491799E-002
 6.3000000E+003, 2.3000014E+002, 9.7250003E-001, 1.1706362E-032, 4.6825453E-028, 4.3491807E-002
 6.3300000E+003, 2.3100014E+002, 9.7250003E-001, 1.4212062E-032, 5.6848247E-028, 4.3491814E-002
 6.3600000E+003, 2.3200014E+002, 9.7250003E-001, 1.7240851E-032, 6.8963406E-028, 4.3491811E-002
 6.3900000E+003, 2.3300014E+002, 9.7250003E-001, 2.0899158E-032, 8.3596636E-028, 4.3491825E-002
 6.4200000E+003, 2.3400014E+002, 9.7250003E-001, 2.5314497E-032, 1.0125799E-027, 4.3491814E-002
 6.4500000E+003, 2.3500014E+002, 9.7250003E-001, 3.0639536E-032, 1.2255816E-027, 4.3491811E-002
 6.4800000E+003, 2.3600014E+002, 9.7250003E-001, 3.7056927E-032, 1.4822772E-027, 4.3491822E-002
 6.5100000E+003, 2.3700014E+002, 9.7250003E-001, 4.4785027E-032, 1.7914012E-027, 4.3491792E-002
 6.5400000E+003, 2.3800014E+002, 9.7250003E-001, 5.4084695E-032, 2.1633881E-027, 4.3491811E-002
 6.5700000E+003, 2.3900014E+002, 9.7250003E-001, 6.5267349E-032, 2.6106941E-027, 4.3491803E-002
 6.6000000E+003, 2.4000014E+002, 9.7250003E-001, 7.8704472E-032, 3.1481790E-027, 4.3491811E-002
 6.6300000E+003, 2.4100014E+002, 9.7250003E-001, 9.4838919E-032, 3.7935570E-027, 4.3491822E-002
 6.6600000E+003, 2.4200014E+002, 9.7250003E-001, 1.1419823E-031, 4.5679291E-027, 4.3491781E-002
 6.6900000E+003, 2.4300014E+002, 9.7250003E-001, 1.3741038E-031, 5.4964153E-027, 4.3491796E-002
 6.7200000E+003, 2.4400014E+002, 9.7250003E-001, 1.6522240E-031, 6.6088964E-027, 4.3491803E-002
 6.7500000E+003, 2.4500014E+002, 9.7250003E-001, 1.9852231E-031, 7.9408927E-027, 4.3491811E-002
 6.7800000E+003, 2.4600014E+002, 9.7250003E-001, 2.3836503E-031, 9.5346012E-027, 4.3491781E-002
 6.8100000E+003, 2.4700014E+002, 9.7250003E-001, 2.8600281E-031, 1.1440113E-026, 4.3491814E-002
 6.8400000E+003, 2.4800014E+002, 9.7250003E-001, 3.4292128E-031, 1.3716852E-026, 4.3491811E-002
 6.8700000E+003, 2.4900014E+002, 9.7250003E-001, 4.1088154E-031, 1.6435262E-026, 4.3491792E-002
